NR_PROPOSTA;ITEM_PROPOSTA;DT_UPLOAD;HOSPEDAGEM;CD_CLI;FAT_FAIXA;CD_PROD;QTD;MESES_BONIF;VL_PCT_DESC_TEMP;VL_PCT_DESCONTO;PRC_UNITARIO;VL_DESCONTO_TEMPORARIO;VL_TOTAL;VL_FULL;VL_DESCONTO
AALSHW;01;2024-11-22;ON PREMISES;TB1479;Faixa 03 - De 15 M ate 25 M;0113301154;3;0;0;7,64261269487812;1246,60345616819;0;3739,81036850457;4570,87513542599;831,060563064057
AAKLB8;02;2024-06-17;ON PREMISES;TFDUH9;Sem Informações de Faturamento;FDV.000066;1;0;0;21,0192868395988;735,675039385958;0;735,675039385958;1471,35007877192;735,675039385958
AALBIU;01;2024-10-03;ON PREMISES;TFEBRE;Sem Informações de Faturamento;0113301092;25;0;0;13,8685254567673;920,556482569701;0;23013,9120642425;34345,7248887728;11331,8128245303
AAJUIV;09;2024-04-30;ON PREMISES;TFDRTC;Sem Informações de Faturamento;1119001000-5;26;0;0;12,8553958310986;2,61479928284609;0;67,9847813539984;97,9330612430587;29,9482798890604
AAMDFL;02;2025-02-27;ON PREMISES;T55328;Faixa 11 - Acima de 850 M;5J16017188;10;0;0;0;60,5733808143558;0;605,733808143558;0,0420385736791976;0
AALHLG;03;2024-11-29;ON PREMISES;TFECUT;Sem Informações de Faturamento;1113401000-1;10;0;0;0;2,06829782501652;0;20,6829782501652;20,6829782501652;0
AAKNZQ;02;2024-06-27;ON PREMISES;T07499;Faixa 05 - De 35 M ate 50 M;CONSV.117;10;0;0;2,63161471231777;3,77926777375986;0;37,7926777375986;40,3149921583505;2,52231442075186
AALDKR;01;2024-09-08;ON PREMISES;T58720;Faixa 06 - De 50 M ate 75 M;1131001149-3;1;0;0;0;2764,73405973032;0;2764,73405973032;2764,73405973032;0
AAKG00;02;2024-05-13;ON PREMISES;T33230;Faixa 09 - De 300 M ate 500 M;2010093-3;350;0;0;0;78,5280556327411;0;27484,8194714594;19617,510600266;0
AAMQT7;02;2025-03-24;ON PREMISES;T10680;Faixa 07 - De 75 M ate 150 M;3116001749;3;0;0;1,68995066190374;583,625722245668;0;1750,877166737;1824,20084694826;73,3236802112564
AAJTRV;01;2024-03-19;ON PREMISES;TFDFSN;Sem Informações de Faturamento;2010067-2;384;0;0;5,553295583022;73,2227876344264;0;28117,5504516197;32398,6242716734;4281,07382005371
AALYQT;08;2024-12-18;ON PREMISES;TEZDAZ;Faixa 07 - De 75 M ate 150 M;AUT.01.000525;1;0;0;0;23,1212155235587;0;23,1212155235587;23,1212155235587;0
AALYBT;07;2024-12-23;ON PREMISES;T15086;Faixa 08 - De 150 M ate 300 M;0T63369002;1;0;0;42,0343698218297;1,36625364457392;0;1,36625364457392;13681,1511261644;13679,7848725198
AAKGDY;01;2024-05-29;ON PREMISES;T61925;Faixa 08 - De 150 M ate 300 M;5J16017014;1;0;0;0;2446,06065195516;0;2446,06065195516;0,00420385736791976;0
AALLSE;01;2024-10-25;ON PREMISES;TFDEKU;Sem Informações de Faturamento;71A3301148;1;0;0;0;60,1067526465167;0;60,1067526465167;60,1067526465167;0
AAKAEO;02;2024-04-30;ON PREMISES;TFDEKU;Sem Informações de Faturamento;CMV.004720;16;0;0;26,1479928284609;26,2825162642343;0;420,528667942485;420,520260227749;691,9801459038
AAMCUG;01;2025-01-16;ON PREMISES;TEZFZ5;Faixa 02 - De 7,5 M ate 15 M;1131001101-8;1;0;0;0;1981,6563246637;0;1981,6563246637;1981,6563246637;0
AAKFGQ;05;2024-05-20;ON PREMISES;TFDTYY;Sem Informações de Faturamento;FDV.000002;1;0;0;0;9,03829334102748;0;9,03829334102748;10,5096434197994;0
AAMI36;02;2025-02-10;TOTVS CLOUD;TFDSHG;Sem Informações de Faturamento;7T63301066;10;0;0;0;223,023041082879;0;2230,23041082879;2230,23041082879;0
AAKZG5;02;2024-08-30;ON PREMISES;TFCVVH;Sem Informações de Faturamento;1113101000-8;1;0;0;0;230,085521460984;0;230,085521460984;0;0
AALNEZ;01;2024-10-29;ON PREMISES;T51053;Faixa 01 - De 4,5 M ate 7,5 M;0111001000-5;1;0;0;17,3493193574049;4218,44895684381;0;4218,44895684381;7182,34496323669;2963,89600639288
AAMCKO;01;2025-01-17;ON PREMISES;TFEDT1;Sem Informações de Faturamento;AGV.00128;30;0;0;3,2327663159303;2,52231442075186;0;75,6694326225557;81,9752186744353;6,30578605187964
AAMNRA;04;2025-03-10;ON PREMISES;TFCUXK;Sem Informações de Faturamento;71A3301149;1;0;0;0;12,0188282148826;0;12,0188282148826;12,0188282148826;0
AAKZTQ;01;2024-08-29;ON PREMISES;TFDVK6;Sem Informações de Faturamento;TFV.000011;1;0;0;0;72,2516965824369;0;72,2516965824369;72,2516965824369;0
AAMFPN;01;2025-02-20;ON PREMISES;T60617;Faixa 05 - De 35 M ate 50 M;2012101-3;850;0;0;0,147135007877192;84,0771473583952;0;71465,5752546359;71715,7047680272;250,129513391226
AAKJEJ;05;2024-06-17;ON PREMISES;TEZHXR;Faixa 09 - De 300 M ate 500 M;AUT.01.000168;1;0;0;0;175,738053408518;0;175,738053408518;175,738053408518;0
AAKDL5;06;2024-04-30;ON PREMISES;TFDTSB;Faixa 07 - De 75 M ate 150 M;71A3101006;10;18;14,7135007877192;0;26,6524557126113;93,2835949941395;266,524557126113;266,524557126113;0
AAKON2;02;2024-06-25;ON PREMISES;TFDPFE;Sem Informações de Faturamento;AUT.04.000503;1;0;0;0;32,7900874697741;0;32,7900874697741;32,7900874697741;0
AALLGU;07;2024-11-04;ON PREMISES;TFECGP;Faixa 06 - De 50 M ate 75 M;AUT.03.000052;11;0;0;0;499,296343445198;0;5492,25977789718;5492,25977789718;0
AAJYO2;06;2024-03-28;TOTVS CLOUD;T60994;Faixa 08 - De 150 M ate 300 M;0T63301014;1;0;0;16,815429471679;13090,752989699;0;13090,752989699;21817,9188469267;8727,16585722774
AAMO31;02;2025-03-25;ON PREMISES;TFBLG2;Sem Informações de Faturamento;2010727;28;0;0;0;58,6900527135278;0;1643,27523354773;1643,32147597878;0
AALATJ;02;2024-09-30;ON PREMISES;TFBZBR;Faixa 00 - Ate 4,5 M;0113301103;5;0;0;14,9531206576906;466,935049426951;0;2334,67524713476;3623,66199328631;1288,98674615156
AAJRR8;04;2024-03-28;ON PREMISES;T45453;Faixa 04 - De 25 M ate 35 M;7TA1001081;50;0;0;0;1,6815429471679;0;84,0771473583952;72,9369253334078;0
AAJTB0;01;2024-03-11;ON PREMISES;TFDSE0;Sem Informações de Faturamento;0113301153;1;0;0;10,7534671471387;3152,89302593982;0;3152,89302593982;4236,80299811215;1083,90997217233
AAKBO3;06;2024-04-16;ON PREMISES;TFDSQX;Sem Informações de Faturamento;BMV.20140944;1;0;0;15,2852253897562;294,270015754383;0;294,270015754383;462,382271897494;168,112256143111
AALDE6;01;2024-09-11;ON PREMISES;TDC01Z;Faixa 01 - De 4,5 M ate 7,5 M;CONSV.448;7;0;0;0;90,5973301360387;0;634,181310952271;62,7677943604099;0
AAKIER;05;2024-06-11;TOTVS CLOUD;T04065;Faixa 02 - De 7,5 M ate 15 M;AUT.05.000023;15;0;0;0;218,600583131828;0;3279,00874697741;753,541433199617;0
AAKJ14;01;2024-05-28;ON PREMISES;TFCMWK;Sem Informações de Faturamento;0113301153;1;0;0;6,36464005503052;3646,4132693615;0;3646,4132693615;4296,77522732289;650,361957961394
AAMBQ1;08;2025-01-21;ON PREMISES;TFEDSH;Sem Informações de Faturamento;AUT.01.000525;1;0;0;0;23,1212155235587;0;23,1212155235587;23,1212155235587;0
AAKH37;07;2024-05-31;ON PREMISES;T05049;Faixa 04 - De 25 M ate 35 M;AUT.01.000179;25;999;5,89918896725444;0;15,6425532660294;54,8771540808245;391,063831650736;391,063831650736;0
AAMKTP;06;2025-02-25;ON PREMISES;TFEE21;Sem Informações de Faturamento;FDV.000022;1;0;0;0;9,24848620942347;0;9,24848620942347;9,22746692258387;0
AAMINM;04;2025-02-20;ON PREMISES;TFEEGE;Sem Informações de Faturamento;AGV.00159;1;0;0;6,38986319923804;89,1217761998989;0;89,1217761998989;105,096434197994;15,9746579980951
AAKWOJ;01;2024-08-08;TOTVS CLOUD;TFDVD8;Faixa 00 - Ate 4,5 M;7T63301066;1;12;10,5096434197994;0;1331,23971655652;332,810980103472;1331,23971655652;1331,23971655652;0
AAJTP6;02;2024-03-07;ON PREMISES;T10869;Faixa 03 - De 15 M ate 25 M;1119001000-5;1;0;0;0;3,72041377060899;0;3,72041377060899;3,72041377060899;0
AAKSGI;06;2024-07-18;ON PREMISES;T54522;Sem Informações de Faturamento;CMV.001522;1;0;0;0;75,6694326225557;0;75,6694326225557;0,945867907781946;0
AAKGL3;02;2024-06-17;ON PREMISES;T79941;Faixa 02 - De 7,5 M ate 15 M;5J16017190;1;0;0;0;1194,55129423861;0;1194,55129423861;0,00420385736791976;0
AALLFE;02;2024-10-23;ON PREMISES;TFDQ69;Sem Informações de Faturamento;1113301100;1;0;0;12,1071092196089;414,773587205803;0;414,773587205803;582,562146331584;167,788559125781
AALADR;02;2024-09-02;ON PREMISES;TFC566;Sem Informações de Faturamento;CMV.004720;8;0;0;0;68,6616023902334;0;549,301226836603;549,292819121868;0
AAKWZU;02;2024-08-02;ON PREMISES;TC3698;Faixa 00 - Ate 4,5 M;TFV.000005;10;0;0;0;9,24848620942347;0;92,4848620942347;92,4848620942347;0
AAKEHF;18;2024-05-29;ON PREMISES;T42892;Sem Informações de Faturamento;AUT.01.000178;20;999;3,38566060840154;0;17,3871540737161;28,0060977850814;347,743081474323;347,743081474323;0
AAKEYV;01;2024-05-17;ON PREMISES;TFBXLA;Sem Informações de Faturamento;CMV.001696;1;0;0;0;42,0385736791976;0;42,0385736791976;42,0385736791976;0
AALIID;05;2024-09-30;ON PREMISES;TFAIK3;Faixa 01 - De 4,5 M ate 7,5 M;5J160B1044;14;0;0;0;124,497235950944;0;1742,96130331321;530,215714386248;0
AALJO3;02;2024-10-08;TOTVS CLOUD;T39299;Faixa 05 - De 35 M ate 50 M;7P63301002;6;0;0;0;93,2499641351961;0;559,499784811177;559,499784811177;0
AAKUOI;01;2024-08-09;ON PREMISES;TEWEF8;Faixa 02 - De 7,5 M ate 15 M;CONSV.100;5;0;0;21,0192868395988;36,2582697983079;0;181,29134899154;362,582697983079;181,29134899154
AAJZX6;03;2024-04-10;ON PREMISES;TFCYX2;Faixa 06 - De 50 M ate 75 M;7T63301076;10;0;0;0;126,477252771234;0;1264,77252771234;1264,77252771234;0
AAJYAD;10;2024-03-28;TOTVS CLOUD;TFCQV8;Faixa 07 - De 75 M ate 150 M;AUT.05.000021;10;0;0;10,896398297648;80,9662929061346;0;809,662929061346;1093,00291565914;283,339986597792
AALVTR;02;2025-02-24;ON PREMISES;T06937;Faixa 11 - Acima de 850 M;7TA1001085;460;0;0;0;0,189173581556389;0;87,019847515939;87,019847515939;0
AAMKNJ;04;2025-02-27;TOTVS CLOUD;TFD975;Faixa 01 - De 4,5 M ate 7,5 M;7T63301077;8;0;0;0;67,2743294588199;0;538,194635670559;538,194635670559;0
AALEIO;01;2024-09-20;TOTVS CLOUD;TFDU84;Sem Informações de Faturamento;2F16001010;1;0;0;0;525,48217098997;0;525,48217098997;0,00420385736791976;0
AALZNS;06;2024-12-19;TOTVS CLOUD;TDCGM3;Faixa 02 - De 7,5 M ate 15 M;0T63301017;1;0;0;0;3152,89302593982;0;3152,89302593982;3152,89302593982;0
AAJVQ3;10;2024-03-28;TOTVS CLOUD;TDC31X;Faixa 01 - De 4,5 M ate 7,5 M;AUT.04.000297;1;0;0;0;0,235416012603507;0;0,235416012603507;0,235416012603507;0
AAKMOT;04;2024-06-18;ON PREMISES;T29119;Faixa 06 - De 50 M ate 75 M;71A3301356;250;999;18,9173581556389;0;2,26587912130875;254,913503075918;566,469780327188;566,469780327188;0
AALEK0;05;2024-09-17;ON PREMISES;TFDVRU;Sem Informações de Faturamento;CONSV.225;1;0;0;22,8311493651722;10,3541006971864;0;10,3541006971864;22,6629950704554;12,3088943732691
AAKTDS;03;2024-07-30;TOTVS CLOUD;TFDV54;Faixa 06 - De 50 M ate 75 M;0T63301013;1;0;0;0;105,096434197994;0;105,096434197994;105,096434197994;0
AAKNZR;03;2024-06-25;ON PREMISES;TFDUKH;Sem Informações de Faturamento;CMV.001519;102;0;0;8,40771473583952;0,605355460980445;0;61,7462570200054;77,1828212750068;15,4365642550014
AAMOL6;01;2025-03-21;ON PREMISES;T84547;Faixa 03 - De 15 M ate 25 M;0111001000-5;10;0;0;12,6115721037593;5645,80987211781;0;56458,0987211781;80654,4507665823;24196,3520454042
AAMFR3;02;2025-01-31;ON PREMISES;TFCVVQ;Sem Informações de Faturamento;AUT.01.000359;1;0;0;21,4312648616549;0,105096434197994;0;0,105096434197994;0,214396725763908;0,109300291565914
AAKYG4;01;2024-08-09;ON PREMISES;TB2577;Faixa 02 - De 7,5 M ate 15 M;0113301092;15;0;0;16,2479087270099;842,894421554751;0;12643,4163233213;20607,4349332637;7964,01860994243
AAMAX3;05;2025-01-14;ON PREMISES;TFEDRT;Sem Informações de Faturamento;FDV.000084;30;0;0;10,3330814103468;5,49444157987113;0;164,833247396134;218,558544558148;53,7252971620145
AALB40;04;2024-08-30;ON PREMISES;TFDVLQ;Sem Informações de Faturamento;AUT.04.000102;5;0;0;5,52807243881448;212,294797079948;0;1061,47398539974;1222,25051043583;160,776525036091
AALWTP;01;2024-12-12;ON PREMISES;TEZZI6;Faixa 00 - Ate 4,5 M;7123387003;3;0;0;0;33,374423643915;0;100,123270931745;100,123270931745;0
AAKHHG;15;2024-06-03;ON PREMISES;TFDUDC;Sem Informações de Faturamento;CMV.001537;66;0;0;0;0,945867907781946;0;62,4272819136084;49,9418255308867;0
AAKTFJ;01;2024-07-31;ON PREMISES;TB4380;Faixa 00 - Ate 4,5 M;1113301099;4;0;0;23,3944662524735;39,9366449952377;0;159,746579980951;360,203314712837;200,456734731886
AALUMK;02;2024-12-02;ON PREMISES;TFECXX;Sem Informações de Faturamento;AGV.00131;64;0;0;23,1212155235587;1,13504148933834;0;72,6426553176535;161,428122928119;88,7854676104653
AAJWNR;01;2024-05-03;ON PREMISES;TEXCU9;Faixa 04 - De 25 M ate 35 M;AUT.02.000001;26;0;0;2,91747701333631;21,9987856063241;0;571,968425764427;614,595539475133;42,6271137107064
AAK725;05;2024-05-27;TOTVS CLOUD;T13017;Faixa 11 - Acima de 850 M;71A3301405;50;0;0;0;1,37886521667768;0;68,9432608338841;68,9432608338841;0
AAKY04;01;2024-08-08;ON PREMISES;T14398;Faixa 10 - De 500 M ate 850 M;1131001029-0;1;0;0;0;12238,6142857922;0;12238,6142857922;12238,6142857922;0
AAMHDO;01;2025-02-05;ON PREMISES;TFEEA3;Sem Informações de Faturamento;1113301100;1;0;0;0;920,270620268683;0;920,270620268683;920,270620268683;0
AAKNT4;01;2024-06-19;ON PREMISES;T55699;Faixa 03 - De 15 M ate 25 M;1131001023-5;1;0;0;0;1992,48125738609;0;1992,48125738609;1992,48125738609;0
AAMAXC;08;2025-01-07;ON PREMISES;TFECGV;Faixa 07 - De 75 M ate 150 M;1113301099;42;0;0;27,3250728914784;35,3544404642052;0;1484,88649949662;4242,96164915615;2758,07514965953
AAM183;07;2024-12-20;ON PREMISES;TDCA4G;Faixa 08 - De 150 M ate 300 M;7T63301078;1;999;8,75327181148252;0;239,750189549832;49,9208062440471;239,750189549832;239,750189549832;0
AAKXSO;01;2024-08-07;ON PREMISES;TEZHGT;Faixa 03 - De 15 M ate 25 M;1131001205-1;1;0;0;0;1273,52916260972;0;1273,52916260972;1273,52916260972;0
AAKVUQ;09;2024-07-31;ON PREMISES;TB0123;Faixa 00 - Ate 4,5 M;AUT.04.000699;1;0;0;0;43,9345133521294;0;43,9345133521294;43,9345133521294;0
AALAFH;01;2024-08-27;ON PREMISES;T16208;Faixa 02 - De 7,5 M ate 15 M;AUT.04.000052;1;0;0;0;420,385736791976;0;420,385736791976;386,389142257609;0
AAMHWO;01;2025-02-13;ON PREMISES;T10859;Faixa 05 - De 35 M ate 50 M;0111003002-6;1;0;0;0;8514,11436582157;0;8514,11436582157;8052,56025382555;0
AALCDO;22;2024-08-30;ON PREMISES;TFDBFL;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;8,40771473583952;0;8,40771473583952;0,00420385736791976;0
AAMQRP;01;2025-03-25;ON PREMISES;TFCRJD;Faixa 11 - Acima de 850 M;2010067-2;48;0;0;0,00840771473583952;82,4502545570103;0;3957,61221873649;3957,61221873649;0,626374747820044
AAKHWK;10;2024-05-20;ON PREMISES;TFDTRP;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;37,8347163112778;0;37,8347163112778;0,00420385736791976;0
AALNJJ;02;2024-11-28;ON PREMISES;TDC1J5;Faixa 02 - De 7,5 M ate 15 M;CONSV.054;1;0;0;33,0759497707927;1911,47712976364;0;1911,47712976364;8967,66853724643;7056,19140748279
AAMFSN;01;2025-02-10;ON PREMISES;TFDNTR;Sem Informações de Faturamento;1113401015;500;0;0;0;1,30319578405513;0;651,597892027563;466,628167839093;0
AAMBU1;02;2025-02-28;ON PREMISES;T84703;Faixa 11 - Acima de 850 M;5J16017024;100;0;0;0;202,882360433176;0;20288,2360433176;0,420385736791976;0
AAMGF8;09;2025-02-04;ON PREMISES;TFECXR;Sem Informações de Faturamento;AUT.01.000590;1;0;0;0;14,67146221404;0;14,67146221404;13,5952747278525;0
AALDUL;01;2024-09-12;ON PREMISES;TFDVQM;Sem Informações de Faturamento;CMV.099677;1;0;0;0;44,1405023631575;0;44,1405023631575;0,00420385736791976;0
AAMKVB;05;2025-02-28;ON PREMISES;T53763;Faixa 08 - De 150 M ate 300 M;7T63301071;7;999;6,86069522444505;0;167,422823534772;191,262898668245;1171,95976474341;1171,95976474341;0
AAMEP9;01;2025-01-30;ON PREMISES;TFCWZP;Sem Informações de Faturamento;1113301088;2;0;0;3,27480488960949;52,3338203732331;0;104,667640746466;113,504148933834;8,83650818736733
AAKVUQ;01;2024-07-31;ON PREMISES;TB0123;Faixa 00 - Ate 4,5 M;AUT.01.000356;1;999;1,81404853140473;0;693,724746711487;29,9356683169566;693,724746711487;693,724746711487;0
AAKAI4;02;2024-04-30;ON PREMISES;T76806;Faixa 11 - Acima de 850 M;GPV.000059;25;0;0;19,6404216229211;182,413778908774;0;4560,34447271936;8559,26379395303;3998,91932123367
AALOH8;02;2024-10-31;TOTVS CLOUD;TFDRGU;Faixa 05 - De 35 M ate 50 M;2010095-6;105;0;0;4,36780780526863;75,602170904669;0;7938,22794499024;8858,99882428571;920,770879295465
AAKXUW;01;2024-08-29;ON PREMISES;TFCMPK;Sem Informações de Faturamento;0113301114;1;0;0;6,72617178867162;608,7816047353;0;608,7816047353;724,732398657263;115,950793921963
AAMESY;02;2025-01-24;ON PREMISES;T12230;Faixa 01 - De 4,5 M ate 7,5 M;153600011-6;1;0;0;0;120,041147140949;0;120,041147140949;120,041147140949;0
AALLGL;01;2024-10-29;ON PREMISES;T42247;Faixa 07 - De 75 M ate 150 M;7TA1001082;150;0;0;0;1,25695335300801;0;188,543002951201;173,40911642669;0
AALKPV;01;2024-10-31;ON PREMISES;T55295;Faixa 05 - De 35 M ate 50 M;2010083-8;40;0;0;0;87,5032911132498;0;3500,13164452999;0,16815429471679;0
AALEHF;01;2024-09-12;ON PREMISES;T15331;Faixa 05 - De 35 M ate 50 M;1119001000-5;15;0;0;0;4,8932899762586;0;73,399349643879;57,3195952115859;0
AALFJT;06;2024-09-30;ON PREMISES;TFEBP8;Sem Informações de Faturamento;0113301104;1;0;0;27,3250728914784;3584,56191590729;0;3584,56191590729;10241,6096778782;6657,04776197091
AAKBCM;03;2024-07-18;ON PREMISES;T17941;Faixa 11 - Acima de 850 M;71A3301150;28;0;0;0;87,5116988279856;0;2450,3275671836;2356,04345413589;0
AAMJO6;01;2025-02-27;ON PREMISES;T23615;Faixa 00 - Ate 4,5 M;2010067-2;16;0;0;0;89,1806302030498;0;1426,91110253564;1426,8900832488;0
AAKHAT;01;2024-05-22;ON PREMISES;TB5148;Faixa 00 - Ate 4,5 M;0113301154;3;0;0;0;1359,50645349841;0;4078,51936049523;4078,51936049523;0
AAMAEN;02;2024-12-27;ON PREMISES;TFBRCO;Faixa 01 - De 4,5 M ate 7,5 M;71A3301150;21;0;0;0;84,1444090762819;0;1767,03259060192;1767,03259060192;0
AALFC4;08;2025-02-21;ON PREMISES;TA3799;Faixa 00 - Ate 4,5 M;CMV.001524;1;0;0;0;106,269310403644;0;106,269310403644;1,32421507089472;0
AAJVC5;07;2024-03-18;ON PREMISES;TFDSG2;Sem Informações de Faturamento;1113301096;1;0;0;25,7191993769331;105,096434197994;0;105,096434197994;270,728414494033;165,631980296039
AAMMPO;03;2025-02-28;TOTVS CLOUD;TFEENX;Faixa 06 - De 50 M ate 75 M;0T63301013;1;0;0;0;34261,437548546;0;34261,437548546;34261,437548546;0
AAKFS0;11;2024-05-08;ON PREMISES;TFDTSW;Sem Informações de Faturamento;BMV.2008081;1;0;0;0;16,815429471679;0;16,815429471679;0,00420385736791976;0
AAM593;01;2024-12-27;ON PREMISES;TB4380;Faixa 00 - Ate 4,5 M;0113301136;10;0;0;19,0813085929878;441,405023631575;0;4414,05023631575;8082,54636843093;3668,49613211518
AAKKJ0;01;2024-06-20;ON PREMISES;TEXVFP;Faixa 10 - De 500 M ate 850 M;7T63301069;5;0;0;0;247,375986815238;0;1236,87993407619;1236,87993407619;0
AAMIUS;02;2025-02-27;ON PREMISES;TB4815;Faixa 00 - Ate 4,5 M;1113301099;9;0;0;21,1285871311647;50,5093462755559;0;454,584116480003;913,935407215227;459,351290735224
AAMHPC;01;2025-02-24;ON PREMISES;TFCRJD;Faixa 11 - Acima de 850 M;71A3301355;50;0;0;0;3,1907277422511;0;159,536387112555;159,536387112555;0
AAKQAD;01;2024-06-27;ON PREMISES;TFDQTS;Sem Informações de Faturamento;BMV.3002001;1;0;0;0;100,892576830074;0;100,892576830074;0,00420385736791976;0
AAKZAE;01;2024-08-14;ON PREMISES;T47387;Faixa 04 - De 25 M ate 35 M;1131001079-0;1;0;0;0;1171,54358286398;0;1171,54358286398;1171,54358286398;0
AAKHHP;04;2024-05-31;ON PREMISES;TB4894;Faixa 01 - De 4,5 M ate 7,5 M;71A33BB006;1;0;0;0;241,776448801169;0;241,776448801169;241,776448801169;0
AAKHOB;02;2024-05-22;ON PREMISES;TEZGWD;Faixa 03 - De 15 M ate 25 M;AUT.02.000060;1;0;0;0;0,420385736791976;0;0,420385736791976;0,420385736791976;0
AAKJEZ;05;2024-08-22;ON PREMISES;TFDUQJ;Faixa 06 - De 50 M ate 75 M;7TA1001083;500;999;14,7135007877192;0;0,760898183593477;133,157182128858;380,449091796738;380,449091796738;0
AAME85;01;2025-01-21;ON PREMISES;T12450;Faixa 06 - De 50 M ate 75 M;1131001180-4;1;0;0;0;4100,53075767366;0;4100,53075767366;4100,53075767366;0
AAKXHV;01;2024-08-19;ON PREMISES;TFCL03;Sem Informações de Faturamento;CMV.004720;70,5;0;0;18,9173581556389;38,1878403301831;0;2692,27217027948;2692,24274327791;2202,76661064417
AALNA7;01;2024-10-25;ON PREMISES;TFDGZL;Sem Informações de Faturamento;71A3301148;1;0;0;0;60,1067526465167;0;60,1067526465167;60,1067526465167;0
AAMALA;04;2025-03-07;ON PREMISES;TFDU96;Sem Informações de Faturamento;FDV.000075;65;0;0;11,472326757053;5,2968602835789;0;344,295918432628;473,543513209321;129,247594776693
AAJQMX;02;2024-05-10;ON PREMISES;T43110;Faixa 07 - De 75 M ate 150 M;1111001189;1;0;0;0;3781,76486503641;0;3781,76486503641;0,00420385736791976;0
AAKUQB;02;2024-07-31;TOTVS CLOUD;TFDVA4;Faixa 04 - De 25 M ate 35 M;7T63301070;1;999;14,7135007877192;0;291,096103441604;101,884687168903;291,096103441604;291,096103441604;0
AAKCCO;03;2024-04-19;ON PREMISES;TFCYC4;Sem Informações de Faturamento;AUT.04.000344;1;0;0;0;14,8059856498134;0;14,8059856498134;14,8059856498134;0
AALJOP;05;2024-11-22;ON PREMISES;TFCH84;Sem Informações de Faturamento;5J16017028;10;0;0;0;68,4976519528846;0;684,976519528846;0,0420385736791976;0
AAMCUM;01;2025-01-16;ON PREMISES;TFCN09;Sem Informações de Faturamento;0133387001;1;0;0;42,0343698218297;0,00420385736791976;0;0,00420385736791976;2523,63863582275;2523,63443196538
AAJY51;04;2024-03-26;ON PREMISES;T33051;Faixa 06 - De 50 M ate 75 M;71A3301356;151;999;8,40771473583952;0;2,24065597710123;67,6694920514044;338,339052542286;338,339052542286;0
AAMFHL;01;2025-01-27;ON PREMISES;T55970;Faixa 10 - De 500 M ate 850 M;1131001028-0;1;0;0;0;13906,570365947;0;13906,570365947;13906,570365947;0
AAKPZR;02;2024-06-28;ON PREMISES;T54271;Faixa 08 - De 150 M ate 300 M;7P11001019;50;0;0;0;9,41243664677234;0;470,621832338617;470,621832338617;0
AAKPTX;06;2024-06-28;ON PREMISES;TFDQD7;Sem Informações de Faturamento;FDV.000030;1;0;0;0;2,62741085494985;0;2,62741085494985;3,31263960592077;0
AAJVA6;05;2024-03-15;ON PREMISES;TFBTVF;Faixa 00 - Ate 4,5 M;0111003001-7;1;0;0;6,30578605187964;5959,39661247779;0;5959,39661247779;7011,0587947808;1051,66218230301
AAKVCF;01;2024-07-31;ON PREMISES;T53295;Faixa 11 - Acima de 850 M;7TA1001079;50;0;0;0;2,34995626866715;0;117,497813433357;117,497813433357;0
AALNJ0;01;2024-10-25;ON PREMISES;TFDTVN;Faixa 05 - De 35 M ate 50 M;2010067-2;50;0;0;0;63,1503453808906;0;3157,534084474;3157,51726904453;0
AAKBWX;02;2024-04-30;ON PREMISES;TB0659;Faixa 02 - De 7,5 M ate 15 M;71A3301149;3;0;0;0;12,6115721037593;0;37,8347163112778;36,0564846446478;0
AALSOR;02;2024-11-19;ON PREMISES;TCBBAU;Sem Informações de Faturamento;BMV.20173026;1;0;0;0;79,8732899904754;0;79,8732899904754;75,6652287651878;0
AAKNV2;02;2024-06-28;ON PREMISES;TFDUNN;Sem Informações de Faturamento;FDV.000065;1;0;0;21,0192868395988;315,289302593982;0;315,289302593982;630,578605187964;315,289302593982
AAJV60;01;2024-06-28;TOTVS CLOUD;TFBZI2;Faixa 00 - Ate 4,5 M;71A3301148;1;18;10,5096434197994;0;60,1067526465167;15,0245862329452;60,1067526465167;60,1067526465167;0
